GEOID,county_name,state_name,pct_seasonal_employment,pct_seasonal_housing,total_popE,cluster_name
19183,Washington County,Iowa,33.26722428214193,0.3644694366343851,22525,Non-Seasonal
19185,Wayne County,Iowa,35.208775654635524,4.1721419185282524,6504,Non-Seasonal
19187,Webster County,Iowa,30.938552677430597,0.7610619469026548,37114,Non-Seasonal
19189,Winnebago County,Iowa,29.81039984982166,1.942700156985871,10743,Non-Seasonal
19191,Winneshiek County,Iowa,27.218826963422423,2.9154518950437316,20100,Non-Seasonal
19193,Woodbury County,Iowa,29.15497828843715,0.7596539354294155,105102,Non-Seasonal
19195,Worth County,Iowa,29.958570688762297,2.0390580126364157,7450,Non-Seasonal
19197,Wright County,Iowa,32.711746253049846,4.78005399396538,12978,Non-Seasonal
20001,Allen County,Kansas,25.030001714383683,4.483494826736738,12557,Non-Seasonal
20003,Anderson County,Kansas,29.221777914487852,1.8166573504751256,7800,Non-Seasonal
20005,Atchison County,Kansas,29.743985591148846,1.2139827409682609,16382,Non-Seasonal
20007,Barber County,Kansas,42.30382293762575,8.090872857712236,4178,Agricultural/Extractive
20009,Barton County,Kansas,31.091217033631747,1.3539651837524178,25708,Non-Seasonal
20011,Bourbon County,Kansas,25.486443381180223,2.983539094650206,14410,Non-Seasonal
20013,Brown County,Kansas,33.166058394160586,1.9456113199204066,9532,Non-Seasonal
20015,Butler County,Kansas,21.90947251960561,1.0498492237816908,67404,Non-Seasonal
20017,Chase County,Kansas,32.29604709840202,12.553191489361701,2583,Non-Seasonal
20019,Chautauqua County,Kansas,25.214676034348166,10.225563909774436,3394,Non-Seasonal
20021,Cherokee County,Kansas,26.64355863662623,1.4043109079033311,19507,Non-Seasonal
20023,Cheyenne County,Kansas,42.214820982514574,6.258503401360545,2647,Agricultural/Extractive
20025,Clark County,Kansas,40.753045404208194,4.878048780487805,1994,Agricultural/Extractive
20027,Clay County,Kansas,29.613733905579398,1.624777862401625,8085,Non-Seasonal
20029,Cloud County,Kansas,29.96941896024465,1.9030759017481742,9037,Non-Seasonal
20031,Coffey County,Kansas,29.72972972972973,1.4672400708322793,8361,Non-Seasonal
20033,Comanche County,Kansas,39.682539682539684,7.4324324324324325,1809,Non-Seasonal
20035,Cowley County,Kansas,25.883065330014126,0.4742373750320431,34769,Non-Seasonal
20037,Crawford County,Kansas,31.435564541875067,1.6338779593197732,39018,Non-Seasonal
20039,Decatur County,Kansas,45.845697329376854,3.5456730769230766,2792,Agricultural/Extractive
20041,Dickinson County,Kansas,27.885586090858105,0.8928571428571428,18572,Non-Seasonal
20043,Doniphan County,Kansas,25.7196663976325,2.6923076923076925,7549,Non-Seasonal
20045,Douglas County,Kansas,28.37864655685652,0.21979702222816844,118690,Non-Seasonal
20047,Edwards County,Kansas,38.047655649500385,1.7374517374517375,2911,Non-Seasonal
20049,Elk County,Kansas,32.982086406743946,9.75130890052356,2466,Non-Seasonal
20051,Ellis County,Kansas,32.50839447829872,1.0777170613236187,28893,Non-Seasonal
20053,Ellsworth County,Kansas,27.864583333333332,13.688946015424165,6403,Non-Seasonal
20055,Finney County,Kansas,32.84856149225419,1.3353221109453797,38338,Non-Seasonal
20057,Ford County,Kansas,24.85105880965021,0.5355715427657874,34426,Non-Seasonal
20059,Franklin County,Kansas,25.554865745770606,0.9876099838391094,25953,Non-Seasonal
20061,Geary County,Kansas,19.964634076778278,0.037823866859988654,36514,Non-Seasonal
20063,Gove County,Kansas,44.30278884462152,2.666666666666667,2774,Agricultural/Extractive
20065,Graham County,Kansas,34.177215189873415,5.02092050209205,2444,Non-Seasonal
20067,Grant County,Kansas,45.25455688246386,0.13656538067599863,7430,Agricultural/Extractive
20069,Gray County,Kansas,39.306759098786834,2.2610921501706485,5720,Non-Seasonal
20073,Greenwood County,Kansas,27.549947423764458,12.987012987012985,6049,Non-Seasonal
20075,Hamilton County,Kansas,47.376916868442294,1.053639846743295,2572,Agricultural/Extractive
20077,Harper County,Kansas,30.89171974522293,3.209957418932198,5525,Non-Seasonal
20079,Harvey County,Kansas,26.01752911513987,0.3224478594950604,34006,Non-Seasonal
20081,Haskell County,Kansas,47.03929164360819,1.0296010296010296,3803,Agricultural/Extractive
20083,Hodgeman County,Kansas,44.15584415584416,4.157043879907621,1851,Agricultural/Extractive
20085,Jackson County,Kansas,29.122021429713733,0.392436674991081,13287,Non-Seasonal
20087,Jefferson County,Kansas,21.497797356828194,1.469295491648876,18391,Non-Seasonal
20089,Jewell County,Kansas,38.61955628594905,9.29326655537006,2927,Non-Seasonal
20091,Johnson County,Kansas,22.21323479848766,0.3761241531178924,605154,Non-Seasonal
20093,Kearny County,Kansas,48.33989870568374,0.38022813688212925,4019,Agricultural/Extractive
20095,Kingman County,Kansas,33.04176072234763,1.446111869031378,7495,Non-Seasonal
20097,Kiowa County,Kansas,36.043587594300085,6.083976006855185,2457,Non-Seasonal
20099,Labette County,Kansas,22.658908771544624,2.954070981210856,20222,Non-Seasonal
20103,Leavenworth County,Kansas,24.177965196968078,0.3327840780588673,81601,Non-Seasonal
20105,Lincoln County,Kansas,36.90736688548505,6.25,2952,Non-Seasonal
20107,Linn County,Kansas,26.446084265651038,9.252738654147105,9667,Non-Seasonal
20109,Logan County,Kansas,43.499308437067775,3.3381712626995643,2777,Agricultural/Extractive
20111,Lyon County,Kansas,28.007290400972053,0.34034034034034033,32318,Non-Seasonal
20113,McPherson County,Kansas,24.026711185308848,1.318512840168647,30059,Non-Seasonal
20115,Marion County,Kansas,29.721973094170405,4.586031857167862,11877,Non-Seasonal
20117,Marshall County,Kansas,23.972182450398854,1.7525558105570624,9995,Non-Seasonal
20119,Meade County,Kansas,37.45039682539682,1.3720316622691293,4089,Non-Seasonal
20121,Miami County,Kansas,25.626249558979186,0.05074670146440482,33968,Non-Seasonal
20123,Mitchell County,Kansas,31.821646341463417,5.781448538754765,5884,Non-Seasonal
20125,Montgomery County,Kansas,27.240325865580452,1.6833513996046674,31679,Non-Seasonal
20131,Nemaha County,Kansas,31.09447703823589,1.5127919911012235,10197,Non-Seasonal
20133,Neosho County,Kansas,28.782658627619867,6.432588122342614,15926,Non-Seasonal
20135,Ness County,Kansas,42.867182009838366,3.6399735274652545,2717,Agricultural/Extractive
20137,Norton County,Kansas,17.55343337880855,3.2022699635184435,5457,Non-Seasonal
20139,Osage County,Kansas,23.374676298214528,1.885494082025874,15811,Non-Seasonal
20141,Osborne County,Kansas,31.874999999999996,7.419980601357905,3512,Non-Seasonal
20143,Ottawa County,Kansas,29.46754194018964,0.5976839745984311,5778,Non-Seasonal
20145,Pawnee County,Kansas,31.464285714285715,1.4020215194000651,6356,Non-Seasonal
20147,Phillips County,Kansas,33.61702127659574,5.439773931472978,5022,Non-Seasonal
20149,Pottawatomie County,Kansas,20.87939910540974,0.6038894575230297,25082,Non-Seasonal
20151,Pratt County,Kansas,35.563538392456216,2.4562201501023426,9266,Non-Seasonal
20153,Rawlins County,Kansas,41.63568773234201,2.4070021881838075,2531,Agricultural/Extractive
20155,Reno County,Kansas,28.89280530789965,1.0421818695682894,62071,Non-Seasonal
20157,Republic County,Kansas,34.029712163416896,4.189840563589174,4707,Non-Seasonal
20159,Rice County,Kansas,26.768010575016522,3.7070730043211277,9464,Non-Seasonal
20161,Riley County,Kansas,23.40635532017333,1.8530037649369784,72602,Non-Seasonal
20163,Rooks County,Kansas,32.17612193056731,4.560874481718809,4975,Non-Seasonal
20165,Rush County,Kansas,23.938506588579795,4.4205495818399045,2883,Non-Seasonal
20167,Russell County,Kansas,31.110381077529563,4.809510942988381,6747,Non-Seasonal
20169,Saline County,Kansas,28.816822153117133,0.36941723393657644,54378,Non-Seasonal
20173,Sedgwick County,Kansas,24.978362820280577,0.22927840242405714,520467,Non-Seasonal
20175,Seward County,Kansas,31.210491555807153,0.5935796486977589,22223,Non-Seasonal
20177,Shawnee County,Kansas,22.813241575700047,0.12547986731435815,179053,Non-Seasonal
20179,Sheridan County,Kansas,51.10619469026548,2.493551160791058,2459,Agricultural/Extractive
20181,Sherman County,Kansas,35.944387928111226,1.6869095816464237,5965,Non-Seasonal
20183,Smith County,Kansas,35.639926515615436,4.912451361867705,3588,Non-Seasonal
20185,Stafford County,Kansas,38.49350649350649,4.411764705882353,4106,Non-Seasonal
20191,Sumner County,Kansas,26.364927948041405,0.49095109742010007,22603,Non-Seasonal
20193,Thomas County,Kansas,39.291861322842394,1.8217488789237668,7902,Non-Seasonal
20195,Trego County,Kansas,35.206499661475966,7.168458781362006,2825,Non-Seasonal
20197,Wabaunsee County,Kansas,21.79720704310868,6.036410092622165,6881,Non-Seasonal
20199,Wallace County,Kansas,37.74373259052925,2.2339027595269383,1529,Non-Seasonal
20201,Washington County,Kansas,34.492295535361514,3.7199124726477026,5531,Non-Seasonal
20205,Wilson County,Kansas,24.764150943396228,5.486450466459352,8713,Non-Seasonal
20207,Woodson County,Kansas,30.031948881789138,13.268608414239482,3162,Non-Seasonal
20209,Wyandotte County,Kansas,24.73937502458726,0.39359133806423297,168333,Non-Seasonal
21001,Adair County,Kentucky,27.719012747491185,3.617120260525704,18832,Non-Seasonal
21003,Allen County,Kentucky,29.30606454663672,5.8000867302688635,20604,Non-Seasonal
21005,Anderson County,Kentucky,24.96980956804459,0.8547008547008548,23646,Non-Seasonal
21007,Ballard County,Kentucky,26.356830941983784,2.1569156106767324,7814,Non-Seasonal
21009,Barren County,Kentucky,28.423142370958594,2.842953428267369,44277,Non-Seasonal
21011,Bath County,Kentucky,28.940455341506127,2.848741040249954,12680,Non-Seasonal
21013,Bell County,Kentucky,33.294613039059094,0.7347287483981205,24674,Non-Seasonal
21015,Boone County,Kentucky,24.298132268295547,0.8522059399733563,134599,Non-Seasonal
21017,Bourbon County,Kentucky,33.02752293577982,0.34043487810235007,20281,Non-Seasonal
21019,Boyd County,Kentucky,31.727611123275672,1.3335785891658236,48447,Non-Seasonal
21021,Boyle County,Kentucky,27.782264577612665,1.7159717369360974,30469,Non-Seasonal
21023,Bracken County,Kentucky,22.7791701475912,2.2170057381324986,8394,Non-Seasonal
21025,Breathitt County,Kentucky,25.738200418507322,0.7659313725490196,13652,Non-Seasonal
21027,Breckinridge County,Kentucky,26.07786778155213,16.887602688573562,20345,Mixed Seasonal
21029,Bullitt County,Kentucky,23.075378901937167,0.22209883398112162,81729,Non-Seasonal
21031,Butler County,Kentucky,15.71279916753382,3.9956212370005475,12413,Non-Seasonal
21033,Caldwell County,Kentucky,29.14705328563359,3.405927624037989,12641,Non-Seasonal
21035,Calloway County,Kentucky,30.916771320927044,3.2758620689655173,37291,Non-Seasonal
21037,Campbell County,Kentucky,21.19309596271309,0.1919106036681647,93023,Non-Seasonal
21039,Carlisle County,Kentucky,21.014084507042252,2.2020725388601035,4821,Non-Seasonal
21041,Carroll County,Kentucky,26.455942844771595,0.7489835223625081,10808,Non-Seasonal
21043,Carter County,Kentucky,30.551592962434615,2.043318348998774,26820,Non-Seasonal
21045,Casey County,Kentucky,24.620857517318854,2.138024357239513,15863,Non-Seasonal
21047,Christian County,Kentucky,19.982934593547963,0.4988042364195422,72377,Non-Seasonal
21049,Clark County,Kentucky,23.670596727622716,0.06848035858805951,36716,Non-Seasonal
21051,Clay County,Kentucky,33.10523395598299,0.7996291574921776,20484,Non-Seasonal
21053,Clinton County,Kentucky,26.936026936026934,10.040816326530612,9372,Non-Seasonal
21055,Crittenden County,Kentucky,33.283671036948746,4.970224461749885,8997,Non-Seasonal
21057,Cumberland County,Kentucky,27.28110599078341,10.697538100820633,6023,Non-Seasonal
21059,Daviess County,Kentucky,25.13440570009716,0.5970900439238652,102488,Non-Seasonal
21061,Edmonson County,Kentucky,28.10581010864431,13.837956433160947,12165,Non-Seasonal
21063,Elliott County,Kentucky,20.838117106773822,7.531790022823606,7414,Non-Seasonal
21065,Estill County,Kentucky,22.126857860581957,0.8489461358313818,14157,Non-Seasonal
21067,Fayette County,Kentucky,28.76521105817376,0.9773109475367353,321354,Non-Seasonal
21069,Fleming County,Kentucky,25.77231609489674,3.865021554927903,14996,Non-Seasonal
21071,Floyd County,Kentucky,30.76060549430013,1.9809916409023247,36127,Non-Seasonal
21073,Franklin County,Kentucky,25.439034540158133,0.790828068120005,51319,Non-Seasonal
21075,Fulton County,Kentucky,29.35614588023413,0,6507,Non-Seasonal
21077,Gallatin County,Kentucky,26.3733402759698,7.264380232244126,8694,Non-Seasonal
21079,Garrard County,Kentucky,27.603327965646805,2.129120879120879,17018,Non-Seasonal
21081,Grant County,Kentucky,25.17838030681413,3.084577114427861,24918,Non-Seasonal
21083,Graves County,Kentucky,28.338192419825077,0.8111380145278451,36796,Non-Seasonal
21085,Grayson County,Kentucky,25.167125442390876,15.806064244971479,26351,Mixed Seasonal
21087,Green County,Kentucky,25.248301097752226,0.6638846737481031,11141,Non-Seasonal
21089,Greenup County,Kentucky,26.607891313773667,0.47332185886402756,35996,Non-Seasonal
21091,Hancock County,Kentucky,24.12909836065574,2.5257731958762886,9050,Non-Seasonal
21093,Hardin County,Kentucky,24.775522447755225,0.37991800639635964,110134,Non-Seasonal
21095,Harlan County,Kentucky,36.50274847719507,2.095004220704474,26921,Non-Seasonal
21097,Harrison County,Kentucky,23.742405832320777,0.8670878236095627,18690,Non-Seasonal
21099,Hart County,Kentucky,28.278000258364557,5.0380120276863725,19194,Non-Seasonal
21101,Henderson County,Kentucky,25.42778569973518,0.40288485451380257,45102,Non-Seasonal
21103,Henry County,Kentucky,29.86561980975389,2.1581648053124054,15691,Non-Seasonal
21105,Hickman County,Kentucky,20.468839336763864,2.0708697653014267,4529,Non-Seasonal
21107,Hopkins County,Kentucky,26.384073369869142,0.6732881291185178,45432,Non-Seasonal
21109,Jackson County,Kentucky,16.79269882659713,2.0092992361341744,13029,Non-Seasonal
21111,Jefferson County,Kentucky,24.831584874966108,0.5535753625071315,780449,Non-Seasonal
21113,Jessamine County,Kentucky,27.934973997788788,0.9346704313114594,53016,Non-Seasonal
21115,Johnson County,Kentucky,29.49784791965567,1.9811410610534337,22794,Non-Seasonal
21117,Kenton County,Kentucky,24.603376503237744,0.30743664312422103,168264,Non-Seasonal
21119,Knott County,Kentucky,29.016846869499624,0.3112955825674474,14506,Non-Seasonal
21121,Knox County,Kentucky,23.197562901951933,1.192886061307114,30367,Non-Seasonal
21123,Larue County,Kentucky,22.880853586247778,0.17056908047759342,14768,Non-Seasonal
21125,Laurel County,Kentucky,32.12968276088204,1.1190926275992439,62090,Non-Seasonal
21127,Lawrence County,Kentucky,25.359835503769705,2.5173148641449123,16274,Non-Seasonal
21129,Lee County,Kentucky,21.479185119574844,1.9444444444444444,7263,Non-Seasonal
21131,Leslie County,Kentucky,26.431852986217457,3.3698741372310193,10622,Non-Seasonal
21133,Letcher County,Kentucky,31.025220116400536,1.5939990623534925,21784,Non-Seasonal
21135,Lewis County,Kentucky,20.24270591272915,7.540660423854114,13103,Non-Seasonal
21137,Lincoln County,Kentucky,25.169217952723105,1.001669449081803,24314,Non-Seasonal
21139,Livingston County,Kentucky,26.256352343308865,7.1382219338092145,8989,Non-Seasonal
21141,Logan County,Kentucky,24.451273046532044,2.3519023920372453,27319,Non-Seasonal
21143,Lyon County,Kentucky,28.738621586475944,21.249477643125783,8700,Mixed Seasonal
21145,McCracken County,Kentucky,32.16959326594681,1.0579203595056796,67394,Non-Seasonal
21147,McCreary County,Kentucky,29.8011887681902,3.215618719494689,17044,Non-Seasonal
21149,McLean County,Kentucky,28.872468527640944,2.7551509343555343,9182,Non-Seasonal
21151,Madison County,Kentucky,29.65132561613144,0.34206059359086466,92194,Non-Seasonal
21153,Magoffin County,Kentucky,26.94509936005389,3.5988308366824993,11818,Non-Seasonal
21155,Marion County,Kentucky,20.337154416722857,2.5204032645223235,19556,Non-Seasonal
21157,Marshall County,Kentucky,25.522792237099445,8.0100508671937245,31662,Non-Seasonal
21159,Martin County,Kentucky,30.946804951488794,3.5330578512396698,11394,Non-Seasonal
21161,Mason County,Kentucky,31.644144144144143,1.1866895033031564,17103,Non-Seasonal
21163,Meade County,Kentucky,27.69265266462366,2.490181331996323,29735,Non-Seasonal
21165,Menifee County,Kentucky,20.34912718204489,20.8,6149,Non-Seasonal
21167,Mercer County,Kentucky,23.820901724496157,4.2551129204226035,22470,Non-Seasonal
21169,Metcalfe County,Kentucky,27.520564042303175,0,10275,Non-Seasonal
21171,Monroe County,Kentucky,29.796511627906973,1.7396291340087937,11269,Non-Seasonal
21173,Montgomery County,Kentucky,28.772957146659568,1.3259302229220187,28084,Non-Seasonal
21175,Morgan County,Kentucky,23.706134814440798,7.787830406244456,13772,Non-Seasonal
21177,Muhlenberg County,Kentucky,26.64985653421442,1.8337769890564921,31011,Non-Seasonal
21179,Nelson County,Kentucky,22.661444576008744,1.202415063446582,46440,Non-Seasonal
21181,Nicholas County,Kentucky,31.48409893992933,2.0217260108630053,7517,Non-Seasonal
21183,Ohio County,Kentucky,26.813142101515613,1.2767629149479474,23861,Non-Seasonal
21185,Oldham County,Kentucky,23.029333005017083,0.9172709006726654,67586,Non-Seasonal
21187,Owen County,Kentucky,23.567544960267668,7.009694258016405,11160,Non-Seasonal
21189,Owsley County,Kentucky,21.183206106870227,0.6615776081424937,4094,Non-Seasonal
21191,Pendleton County,Kentucky,24.589409056024557,0.9891512444160817,14625,Non-Seasonal
21193,Perry County,Kentucky,25.695581014729953,1.1454145490404308,28421,Non-Seasonal
21195,Pike County,Kentucky,31.299318992541348,1.3340706435335592,58914,Non-Seasonal
21197,Powell County,Kentucky,30.917127071823202,1.536537430766482,13050,Non-Seasonal
21199,Pulaski County,Kentucky,28.6501805194301,8.851689810411514,64717,Non-Seasonal
21203,Rockcastle County,Kentucky,22.372475179732966,1.9116052060737527,16167,Non-Seasonal
21205,Rowan County,Kentucky,26.95515651064665,2.336448598130841,24654,Non-Seasonal
21207,Russell County,Kentucky,28.788316946211683,18.593563766388556,17909,Mixed Seasonal
21209,Scott County,Kentucky,22.90070871214833,0.8074175946053858,56267,Non-Seasonal
21211,Shelby County,Kentucky,25.188755705327814,1.3504061978802389,47523,Non-Seasonal
21213,Simpson County,Kentucky,29.298974108451393,1.2168141592920354,19324,Non-Seasonal
21215,Spencer County,Kentucky,23.16883116883117,0.6523511823865181,19256,Non-Seasonal
21217,Taylor County,Kentucky,27.93532768459277,1.2161316283644819,25948,Non-Seasonal
21219,Todd County,Kentucky,27.80477926285946,2.0038910505836576,12206,Non-Seasonal
21221,Trigg County,Kentucky,29.778172138420583,14.556962025316455,14067,Non-Seasonal
21223,Trimble County,Kentucky,19.852941176470587,3.8900414937759336,8502,Non-Seasonal
21225,Union County,Kentucky,34.239578184214864,0.42365700728690053,13786,Non-Seasonal
21227,Warren County,Kentucky,27.354384665246783,0.8474880597550903,133216,Non-Seasonal
21229,Washington County,Kentucky,27.335766423357665,1.6570327552986512,11957,Non-Seasonal
21231,Wayne County,Kentucky,27.12148748776737,12.234303065922225,19743,Non-Seasonal
21233,Webster County,Kentucky,25.37051482059282,0.889121338912134,12994,Non-Seasonal
21235,Whitley County,Kentucky,29.19283554314957,2.8029518384256864,36578,Non-Seasonal
21237,Wolfe County,Kentucky,35.01577287066246,4.361873990306947,6666,Non-Seasonal
21239,Woodford County,Kentucky,31.465581051073276,2.4313174756429388,26758,Non-Seasonal
22001,Acadia Parish,Louisiana,34.011098779134294,1.0625549253015898,58200,Non-Seasonal
22003,Allen Parish,Louisiana,30.71447403110994,1.531682752832564,23085,Non-Seasonal
22005,Ascension Parish,Louisiana,22.7853378693883,0.8424617016502458,125289,Non-Seasonal
22007,Assumption Parish,Louisiana,23.244693258689058,5.314057826520439,21366,Non-Seasonal
22009,Avoyelles Parish,Louisiana,28.435886702944046,5.176108577394363,39880,Non-Seasonal
22011,Beauregard Parish,Louisiana,31.20432827431141,3.0301097218678232,36417,Non-Seasonal
22013,Bienville Parish,Louisiana,33.13098295587205,5.525100980957876,13130,Non-Seasonal
22015,Bossier Parish,Louisiana,29.757537644551586,2.06174360460903,128508,Non-Seasonal
22017,Caddo Parish,Louisiana,31.008313748226985,1.286076399697603,239775,Non-Seasonal
22019,Calcasieu Parish,Louisiana,29.62607033721696,2.3068913906422854,212646,Non-Seasonal
22021,Caldwell Parish,Louisiana,29.85228443833734,8.987068965517242,9707,Non-Seasonal
22023,Cameron Parish,Louisiana,42.111553784860554,26.818791946308725,5650,Resort Economies
22025,Catahoula Parish,Louisiana,30.052005943536404,10.307898259705489,9117,Non-Seasonal
22027,Claiborne Parish,Louisiana,27.149321266968325,7.6911935110081115,14456,Non-Seasonal
22029,Concordia Parish,Louisiana,39.062204575534125,9.752579607233995,18989,Non-Seasonal
22031,De Soto Parish,Louisiana,31.82606920485863,3.491090865113279,26803,Non-Seasonal
22033,East Baton Rouge Parish,Louisiana,27.05898278501811,2.420826306082394,455447,Non-Seasonal
22037,East Feliciana Parish,Louisiana,24.13319077440049,4.205318491032776,19588,Non-Seasonal
22039,Evangeline Parish,Louisiana,31.82620981985164,1.5811641234550853,32538,Non-Seasonal
22041,Franklin Parish,Louisiana,32.4988620846609,3.227252353204841,19964,Non-Seasonal
22043,Grant Parish,Louisiana,31.483683445633503,3.045798132503335,22236,Non-Seasonal
22045,Iberia Parish,Louisiana,37.70803279265332,1.1157239231966787,70518,Non-Seasonal
22047,Iberville Parish,Louisiana,26.537024456521742,5.787756959720853,30651,Non-Seasonal
22049,Jackson Parish,Louisiana,28.114377124575086,7.4303832368348495,15214,Non-Seasonal
22051,Jefferson Parish,Louisiana,28.03099583608982,1.5000905539313343,439402,Non-Seasonal
22053,Jefferson Davis Parish,Louisiana,38.47971321492586,4.126161157917477,32270,Non-Seasonal
22055,Lafayette Parish,Louisiana,33.06454383072273,1.133877993606162,241173,Non-Seasonal
22057,Lafourche Parish,Louisiana,31.851994511182262,1.0726880877742948,97677,Non-Seasonal
22059,LaSalle Parish,Louisiana,34.866828087167065,6.387771520514883,14770,Non-Seasonal
22061,Lincoln Parish,Louisiana,33.80086827918515,0.9311720943981869,48415,Non-Seasonal
22063,Livingston Parish,Louisiana,26.7027507499881,2.714265675410296,141057,Non-Seasonal
22065,Madison Parish,Louisiana,27.774064171122998,4.334014068527343,10297,Non-Seasonal
22067,Morehouse Parish,Louisiana,24.373861566484518,1.931276649109606,25852,Non-Seasonal
22069,Natchitoches Parish,Louisiana,28.7568996346109,2.9473570774287405,37896,Non-Seasonal
22071,Orleans Parish,Louisiana,30.492238644995563,4.652593910309449,383974,Non-Seasonal
22073,Ouachita Parish,Louisiana,27.870628055660024,0.9199724438831162,160227,Non-Seasonal
22075,Plaquemines Parish,Louisiana,27.138877835256665,4.711326112104322,23536,Non-Seasonal
22077,Pointe Coupee Parish,Louisiana,21.269357109338337,10.434307566238733,20951,Non-Seasonal
22079,Rapides Parish,Louisiana,28.047238236935097,1.0641054431757329,130459,Non-Seasonal
22081,Red River Parish,Louisiana,33.582887700534755,0.8259911894273128,7787,Non-Seasonal
22083,Richland Parish,Louisiana,32.22846185454048,2.491349480968858,20110,Non-Seasonal
22085,Sabine Parish,Louisiana,42.07232267037552,17.706949977866312,22377,Agricultural/Extractive
22087,St. Bernard Parish,Louisiana,33.719169190826484,2.3675052769695935,43821,Non-Seasonal
22089,St. Charles Parish,Louisiana,21.884851501576243,0.5679036522079702,52411,Non-Seasonal
22091,St. Helena Parish,Louisiana,28.382268278641337,6.486796785304248,10881,Non-Seasonal
22093,St. James Parish,Louisiana,26.472642607683355,0.5006403539410874,20390,Non-Seasonal
22095,St. John the Baptist Parish,Louisiana,24.683294859523674,1.6848867350388819,42704,Non-Seasonal
22097,St. Landry Parish,Louisiana,32.376981912484,4.413928396272683,82999,Non-Seasonal
22099,St. Martin Parish,Louisiana,32.98940707112395,5.985388986200709,52222,Non-Seasonal
22101,St. Mary Parish,Louisiana,37.29472102781951,2.570808031558885,49818,Non-Seasonal
22103,St. Tammany Parish,Louisiana,27.373375318236636,1.4570376018594224,262799,Non-Seasonal
22105,Tangipahoa Parish,Louisiana,31.131484233709955,2.4150029386097707,132492,Non-Seasonal
22107,Tensas Parish,Louisiana,37.58802816901409,22.390158172231985,4269,Mixed Seasonal
22109,Terrebonne Parish,Louisiana,37.87842145762339,2.584924110369457,110100,Non-Seasonal
22111,Union Parish,Louisiana,26.546906187624753,8.09110835795292,21272,Non-Seasonal
22113,Vermilion Parish,Louisiana,38.58404015925221,4.650621118012423,57775,Non-Seasonal
22115,Vernon Parish,Louisiana,20.145021846239658,2.093954843408594,49064,Non-Seasonal
22117,Washington Parish,Louisiana,28.9736213966583,3.1235387636771716,45794,Non-Seasonal
22119,Webster Parish,Louisiana,32.39415052446214,1.8321609684279403,37356,Non-Seasonal
22121,West Baton Rouge Parish,Louisiana,24.6098537462211,1.538187961234107,27064,Non-Seasonal
22123,West Carroll Parish,Louisiana,35.55992141453831,3.5608308605341246,9959,Non-Seasonal
22125,West Feliciana Parish,Louisiana,20.632638389647738,15.408929276965628,15334,Non-Seasonal
22127,Winn Parish,Louisiana,22.212674543501613,7.564718648271586,13875,Non-Seasonal
23001,Androscoggin County,Maine,26.389947394836145,2.666318390966264,110378,Non-Seasonal
23003,Aroostook County,Maine,27.76507020445508,15.291672080031182,67272,Mixed Seasonal
23005,Cumberland County,Maine,24.755252414011306,10.31799592382135,300776,Non-Seasonal
23007,Franklin County,Maine,25.993995753093653,34.44396777730111,29487,Vacation Destinations
23009,Hancock County,Maine,31.48615530926515,33.325870089807694,55417,Vacation Destinations
23011,Kennebec County,Maine,27.64111924178235,9.931561610540792,123293,Non-Seasonal
23013,Knox County,Maine,32.7603219942872,20.633480430568728,40519,Mixed Seasonal
23015,Lincoln County,Maine,28.098762360843338,29.202526815618775,35065,Mixed Seasonal
23017,Oxford County,Maine,30.549898167006113,30.09453781512605,57807,Vacation Destinations
23019,Penobscot County,Maine,28.59731636464241,8.123731709922033,152211,Non-Seasonal
23021,Piscataquis County,Maine,28.08229463883466,44.162747904314045,16760,Vacation Destinations
23023,Sagadahoc County,Maine,27.059465357337697,9.348516949152543,36530,Non-Seasonal
23025,Somerset County,Maine,29.075238760773352,21.991034990299056,50424,Mixed Seasonal
23027,Waldo County,Maine,25.674259555457503,15.172382342210872,39618,Mixed Seasonal
23029,Washington County,Maine,32.36390753169277,26.58407891718284,31003,Mixed Seasonal
23031,York County,Maine,26.629526965409518,16.554611302352264,210486,Mixed Seasonal
24001,Allegany County,Maryland,28.786313009530375,3.422722993288183,68684,Non-Seasonal
24003,Anne Arundel County,Maryland,21.714492876692642,0.987419480351044,584064,Non-Seasonal
24005,Baltimore County,Maryland,22.826524952474863,0.2923279701584257,850702,Non-Seasonal
24009,Calvert County,Maryland,19.86152733285109,2.557674431706149,92515,Non-Seasonal
24011,Caroline County,Maryland,30.262238872309354,1.1436209713352146,33234,Non-Seasonal
24013,Carroll County,Maryland,22.10131961529859,0.35877862595419846,172148,Non-Seasonal
24015,Cecil County,Maryland,23.33502383608885,4.610957590152329,103370,Non-Seasonal
24017,Charles County,Maryland,20.002407173376664,0.6788943258044655,165209,Non-Seasonal
24019,Dorchester County,Maryland,28.4392984379282,8.05695855899714,32486,Non-Seasonal
24021,Frederick County,Maryland,23.641312153505876,0.3755638360462836,267498,Non-Seasonal
24023,Garrett County,Maryland,28.46948635991972,23.053649575882005,28955,Mixed Seasonal
24025,Harford County,Maryland,23.182143282870427,0.41290925734764233,259162,Non-Seasonal
24027,Howard County,Maryland,18.540757977945905,0.3960460853626604,329248,Non-Seasonal
24029,Kent County,Maryland,30.844484425952995,10.392498066511987,19335,Non-Seasonal
24031,Montgomery County,Maryland,22.177625574902187,0.46399729314179655,1057201,Non-Seasonal
24033,Prince George's County,Maryland,22.646215289216943,0.1715998101448909,957767,Non-Seasonal
